brand,product,url,imgsrc,name,categories,specific,hex,lightness,hue,sat,description,brand_prod_hex,lighttodark,id,rgb,L,A,B,L_s,A_s,B_s,brand_popularity,light_bucket,lab_vec,kmeans_cluster,hier_cluster,Cluster,text_features
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413425+sw.jpg,Unknown,Unknown,160,#efcaaf,0.811764705882353,25.3125,0.666666666666667,160 for light skin with cool peach undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#efcaaf,,6016,"(239, 202, 175)",83.80340687887517,9.09259802726442,18.339245386269255,1.0324166829166004,-0.7437072689409975,-0.7300595750392287,150,very_light,"(83.80340687887517, 9.09259802726442, 18.339245386269255)",3,3,3,Unknown 160 for light skin with cool peach undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413433+sw.jpg,Unknown,Unknown,170,#e7c2aa,0.786274509803922,23.6065573770492,0.559633027522936,170 for light skin with cool undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#e7c2aa,,6017,"(231, 194, 170)",81.00293681971316,9.611501510051912,16.979370492222266,0.8582973778849357,-0.6494430336662689,-0.8978783674285467,150,very_light,"(81.00293681971316, 9.611501510051912, 16.979370492222266)",3,3,3,Unknown 170 for light skin with cool undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413441+sw.jpg,Unknown,Unknown,180,#f3cfb4,0.829411764705882,25.7142857142857,0.724137931034483,180 for light skin with warm undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#f3cfb4,,6018,"(243, 207, 180)",85.49251231615165,8.652271384277155,18.107913111931918,1.1374368611904553,-0.8236972008823129,-0.7586077180264356,150,very_light,"(85.49251231615165, 8.652271384277155, 18.107913111931918)",3,3,3,Unknown 180 for light skin with warm undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413458+sw.jpg,Unknown,Unknown,185,#edc5a1,0.780392156862745,28.4210526315789,0.678571428571428,185 for light to medium skin with neutral undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#edc5a1,,6019,"(237, 197, 161)",82.11576300392129,9.137018075809411,23.385194304914858,0.9274873773214373,-0.7356379033540359,-0.10735151734048153,150,very_light,"(82.11576300392129, 9.137018075809411, 23.385194304914858)",3,3,3,Unknown 185 for light to medium skin with neutral undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413466+sw.jpg,Unknown,Unknown,190,#e8c2a4,0.776470588235294,26.4705882352941,0.596491228070175,190 for light to medium skin with warm undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#e8c2a4,,6020,"(232, 194, 164)",80.97252933960498,9.188301208187145,20.147966020650298,0.8564067919503069,-0.7263217869346372,-0.5068498415848957,150,very_light,"(80.97252933960498, 9.188301208187145, 20.147966020650298)",3,3,3,Unknown 190 for light to medium skin with warm undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413474+sw.jpg,Unknown,Unknown,200,#eac4ab,0.794117647058823,23.8095238095238,0.6,200 for light to medium skin with cool undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#eac4ab,,6021,"(234, 196, 171)",81.79156207883645,9.823429829771356,17.588657636646055,0.9073301756467704,-0.6109440417456597,-0.8226877500834168,150,very_light,"(81.79156207883645, 9.823429829771356, 17.588657636646055)",3,3,3,Unknown 200 for light to medium skin with cool undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413482+sw.jpg,Unknown,Unknown,210,#e2b190,0.725490196078431,24.1463414634146,0.585714285714286,210 for light to medium skin with warm neutral undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#e2b190,,6022,"(226, 177, 144)",75.84076738292062,13.388035587115654,23.7080786478165,0.5373393473395288,0.03660381044242093,-0.06750516033780596,150,light,"(75.84076738292062, 13.388035587115654, 23.7080786478165)",1,1,1,Unknown 210 for light to medium skin with warm neutral undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413490+sw.jpg,Unknown,Unknown,220,#e6b99a,0.752941176470588,24.4736842105263,0.603174603174603,220 for light to medium skin with warm undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#e6b99a,,6023,"(230, 185, 154)",78.37765739785394,11.902989687845366,21.87736447604527,0.695070555676081,-0.23317028182343216,-0.29342906176549305,150,light,"(78.37765739785394, 11.902989687845366, 21.87736447604527)",1,1,1,Unknown 220 for light to medium skin with warm undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413508+sw.jpg,Unknown,Unknown,230,#deb295,0.727450980392157,23.8356164383562,0.525179856115108,230 for light to medium skin with neutral undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#deb295,,6024,"(222, 178, 149)",75.78734121464804,11.907363946416726,20.881117663375903,0.5340175738180829,-0.23237565208437516,-0.41637341330530686,150,light,"(75.78734121464804, 11.907363946416726, 20.881117663375903)",1,1,1,Unknown 230 for light to medium skin with neutral undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413516+sw.jpg,Unknown,Unknown,235,#d6a979,0.656862745098039,30.9677419354839,0.531428571428571,235 for medium skin with warm undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#d6a979,,6025,"(214, 169, 121)",72.2648267527984,10.313495222805724,31.030242172872292,0.3150051376541418,-0.5219185465594719,0.8361049039638261,150,light,"(72.2648267527984, 10.313495222805724, 31.030242172872292)",0,7,0,Unknown 235 for medium skin with warm undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413524+sw.jpg,Unknown,Unknown,240,#dcab86,0.694117647058824,25.8139534883721,0.551282051282051,240 for medium skin with warm yellow undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#dcab86,,6026,"(220, 171, 134)",73.58746398888384,13.070593719198387,25.935701092636563,0.3972401451675273,-0.021062819125485157,0.20740020796155595,150,light,"(73.58746398888384, 13.070593719198387, 25.935701092636563)",0,1,0,Unknown 240 for medium skin with warm yellow undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413532+sw.jpg,Unknown,Unknown,250,#e8b48c,0.729411764705882,26.0869565217391,0.666666666666667,250 for medium skin with warm peach undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#e8b48c,,6027,"(232, 180, 140)",77.09750085196391,13.684547519796087,27.644154459015937,0.6154767862755232,0.09046829875497958,0.41823620622460245,150,light,"(77.09750085196391, 13.684547519796087, 27.644154459015937)",0,1,0,Unknown 250 for medium skin with warm peach undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413540+sw.jpg,Unknown,Unknown,255,#dab179,0.664705882352941,34.639175257732,0.567251461988304,255 for medium skin with very warm undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#dab179,,6028,"(218, 177, 121)",74.65557064603063,7.6554261984427825,34.21378443409966,0.463649706745823,-1.0047845364792767,1.2289779690805607,150,light,"(74.65557064603063, 7.6554261984427825, 34.21378443409966)",0,7,0,Unknown 255 for medium skin with very warm undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413557+sw.jpg,Unknown,Unknown,260,#ddb08e,0.711764705882353,25.8227848101266,0.537414965986395,260 for medium skin with neutral undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#ddb08e,,6029,"(221, 176, 142)",75.06250218042175,11.724974997354865,23.64299721767731,0.4889506863909519,-0.2655085089184057,-0.07553669843056776,150,light,"(75.06250218042175, 11.724974997354865, 23.64299721767731)",1,7,1,Unknown 260 for medium skin with neutral undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413565+sw.jpg,Unknown,Unknown,270,#d2a37b,0.652941176470588,27.5862068965517,0.491525423728814,270 for medium to tan skin with cool undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#d2a37b,,6030,"(210, 163, 123)",70.40502416449908,12.146075272083557,27.43265571123521,0.1993718591938578,-0.18901124750469772,0.39213566962392593,150,light,"(70.40502416449908, 12.146075272083557, 27.43265571123521)",0,1,0,Unknown 270 for medium to tan skin with cool undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413573+sw.jpg,Unknown,Unknown,280,#e3b08c,0.719607843137255,24.8275862068966,0.608391608391608,280 for medium to tan skin with neutral undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#e3b08c,,6031,"(227, 176, 140)",75.6234001008738,13.84644281359737,25.576384770217665,0.523824530438419,0.11987826914634295,0.16305787060531768,150,light,"(75.6234001008738, 13.84644281359737, 25.576384770217665)",1,1,1,Unknown 280 for medium to tan skin with neutral undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413581+sw.jpg,Unknown,Unknown,290,#ddb284,0.692156862745098,31.0112359550562,0.56687898089172,290 for medium to tan skin with warm olive undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#ddb284,,6032,"(221, 178, 132)",75.37706861849021,9.502182319796383,29.409517867880773,0.5085088635632361,-0.6693020059262609,0.6360953318698397,150,light,"(75.37706861849021, 9.502182319796383, 29.409517867880773)",0,7,0,Unknown 290 for medium to tan skin with warm olive undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413599+sw.jpg,Unknown,Unknown,300,#d29a70,0.631372549019608,25.7142857142857,0.521276595744681,300 for medium to tan skin with warm undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#d29a70,,6033,"(210, 154, 112)",68.00934489530958,15.862633651491432,30.219224259453714,0.05042043296262631,0.4861403849468486,0.7360191920856074,150,light,"(68.00934489530958, 15.862633651491432, 30.219224259453714)",7,0,7,Unknown 300 for medium to tan skin with warm undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413607+sw.jpg,Unknown,Unknown,310,#d7a072,0.645098039215686,27.3267326732673,0.558011049723757,310 for medium to tan skin with warm yellow undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#d7a072,,6034,"(215, 160, 114)",70.0395602793263,14.850081006107075,31.88644031011556,0.17664913181019165,0.30219962532845773,0.9417661953569916,150,light,"(70.0395602793263, 14.850081006107075, 31.88644031011556)",7,0,7,Unknown 310 for medium to tan skin with warm yellow undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413615+sw.jpg,Unknown,Unknown,320,#d79a74,0.649019607843137,23.030303030303,0.553072625698324,320 for medium to tan skin with cool undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#d79a74,,6035,"(215, 154, 116)",68.62171407432227,18.290925431779016,28.960254329278023,0.08849450396498018,0.9272649394845967,0.5806528313553327,150,light,"(68.62171407432227, 18.290925431779016, 28.960254329278023)",7,0,7,Unknown 320 for medium to tan skin with cool undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413623+sw.jpg,Unknown,Unknown,330,#d89b66,0.623529411764706,27.8947368421053,0.59375,330 for tan skin with warm undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#d89b66,,6036,"(216, 155, 102)",68.753587751374,16.843126294944167,36.64056058196454,0.09669375356063133,0.66425711049101,1.5284604025872812,150,light,"(68.753587751374, 16.843126294944167, 36.64056058196454)",7,0,7,Unknown 330 for tan skin with warm undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413631+sw.jpg,Unknown,Unknown,340,#a57254,0.488235294117647,22.2222222222222,0.325301204819277,340 for tan skin with cool undertones (Rihanna's Shade) - Selected,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#a57254,,6037,"(165, 114, 84)",52.59231273622916,16.528903587190392,24.66703629946364,-0.9081339770042383,0.6071752749765345,0.05083742820207664,150,mid,"(52.59231273622916, 16.528903587190392, 24.66703629946364)",6,4,6,Unknown 340 for tan skin with cool undertones (Rihanna's Shade) - Selected
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413649+sw.jpg,Unknown,Unknown,345,#c08553,0.53921568627451,27.5229357798165,0.463829787234043,345 for tan skin with warm olive undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#c08553,,6038,"(192, 133, 83)",60.43401135699091,17.24272210481609,35.79735768809614,-0.4205761437584263,0.7368478613455166,1.4244028219909857,150,light,"(60.43401135699091, 17.24272210481609, 35.79735768809614)",7,0,7,Unknown 345 for tan skin with warm olive undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413656+sw.jpg,Unknown,Unknown,350,#b87e55,0.527450980392157,24.8484848484848,0.410788381742739,350 for tan skin with cool neutral undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#b87e55,,6039,"(184, 126, 85)",57.81771646497759,17.91611608862709,31.256371783292813,-0.583244352570331,0.8591769090935788,0.8640109990835788,150,mid,"(57.81771646497759, 17.91611608862709, 31.256371783292813)",7,4,7,Unknown 350 for tan skin with cool neutral undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413664+sw.jpg,Unknown,Unknown,360,#c28354,0.545098039215686,25.6363636363636,0.474137931034483,360 for tan skin with neutral undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#c28354,,6040,"(194, 131, 84)",60.19822690300701,19.268571852027016,35.02451132366853,-0.4352360488449429,1.1048646188675448,1.3290277664263261,150,light,"(60.19822690300701, 19.268571852027016, 35.02451132366853)",7,0,7,Unknown 360 for tan skin with neutral undertones
Fenty Beauty By Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,/productimages/sku/s2413672+sw.jpg,Unknown,Unknown,370,#cb865d,0.580392156862745,22.3636363636364,0.514018691588785,370 for tan skin with warm neutral undertones,Fenty Beauty By Rihanna||Pro Filt'r Soft Matte Powder Foundation||#cb865d,,6041,"(203, 134, 93)",62.11670048333086,22.11561672793233,32.786821682430855,-0.31595489979828795,1.6220600452277054,1.0528800303525867,150,light,"(62.11670048333086, 22.11561672793233, 32.786821682430855)",4,0,4,Unknown 370 for tan skin with warm neutral undertones
